blink_rate,blink_variance,brow_tension,lip_compression,mouth_tension,gaze_stability,gaze_variance,head_motion,facial_expression_stability,stress_mean,stress_variance,stress_slope,confidence_total,honesty_total,cunning_total,stress_total,hesitation_total,P_change,decision_change
0.4845193163994779,0.1763200742265975,0.4050223298232749,0.3747563751345381,0.307444560515861,0.8589017671390153,0.1369941131151105,0.032567289387429935,0.7717414201498873,0.20990880261771439,0.04706841654366616,0.054414336781687195,0.09943757281042005,0.5425617502246635,0.30519978629526173,0.26556822738370467,0.1191244858432329,0.49571851677400386,1
0.3977474622533114,0.11746729307118588,0.30498528595856916,0.17664258617119954,0.28906227994418654,0.8753719581303627,0.20120354642564559,0.07843803240814498,0.8453001881287013,0.17037413051221625,0.08587394906497905,0.07914091148399624,0.11679358715343507,0.5644091897694636,0.2168020526365792,0.21474761927023026,0.14355792105311135,0.4586721409167064,1
0.4429562959410936,0.12798248343306315,0.394148213401725,0.29519214099233354,0.3839276529731405,0.9163324161049782,0.3130768875899605,0.08062631042874116,0.8760640126194698,0.3364055200257732,0.09273590838673748,0.13048384307411948,0.09624827359917333,0.5933308818523186,0.29758866352240626,0.27694989971251693,0.18421972307659978,0.5020676318189528,1
0.6180417186907197,0.22089144834874602,0.3830441127217277,0.3764483232649776,0.3842852776051854,0.6946998996536182,0.2616705688943907,0.12933867947735284,0.7095894289636151,0.5172514839190979,0.15249606966098,0.13337824600200823,-0.0012488493435169087,0.436426066388635,0.33488703235106654,0.3210895882488769,0.19536455260336572,0.5760646974640509,1
0.518591124916051,0.13508582004782643,0.41517877376982343,0.27082124843537936,0.40948323585434426,1.2344685638391346,0.3765939043790158,0.008268690679971305,1.0037158173655243,0.3071811830751545,0.11894126172740528,0.08017636318431758,0.109675110839481,0.6889331712344371,0.3225915369382059,0.33870776588751556,0.19508465965974325,0.5067621683567799,1
0.30684555375243205,0.1610561558368708,0.3229905325595987,0.29707531169757356,0.3451855049129362,0.9425160561464789,0.22352008466850573,0.13152332281306145,0.6505758687384768,0.28514422061451766,0.09295489428225141,0.0841880735874158,0.12751637069510438,0.5020257585353276,0.2768694986427758,0.23986649510525848,0.17134161704218545,0.49279414528075016,0
0.6595437375389177,0.19065911397323007,0.4839645833139847,0.324541325187653,0.4508612878408615,0.7930450104897219,0.33870428908078754,0.19077254329699778,0.7688565959333634,0.49030525564716443,0.13850744821154876,0.11558364720923048,0.0012508102507680034,0.4935609117372859,0.3597118835921137,0.35147810928689477,0.2251233995525664,0.5850943294456967,0
0.7041620946635472,0.19582054985168748,0.3965601675662511,0.31147980173876894,0.36692860406503114,0.8801178679250452,0.27162247060776545,0.08157292613213446,0.7906473777561002,0.47232243403700314,0.1689282889159338,0.1383491550171203,0.036397878639334386,0.5328209867912443,0.31375621398211806,0.33825874294543457,0.18222349438873078,0.5475735137972904,0
0.39680179710653896,0.1535258881528065,0.2632125129719136,0.2814935539963528,0.353989508737374,0.8954892596490833,0.14115590709809064,0.11619626685800985,0.8997023976266263,0.2571686527942087,0.09823879775153743,0.057699788205083063,0.08617790050070723,0.5922352933352643,0.23242054644831678,0.23632199220373223,0.1570885252156462,0.4735399667155906,0
0.5251817016296074,0.17675698904395554,0.5710763740771377,0.47504308624348285,0.3146814817101639,1.1055601152086991,0.3733770964378239,0.04147761168654346,0.9168609893040701,0.4421866086993203,0.1440172049843401,0.10173038067466893,0.12443702311713628,0.631150334641036,0.43649095437107244,0.332118701460745,0.1863694275578195,0.5351981123876152,1
0.27349689461656096,0.07645301808954708,0.2976449400608636,0.33427445780525633,0.3092042326982745,0.9280542649640086,0.1046603050694271,0.10949221065629128,0.8881972389850985,0.16881946154457061,0.06966365519374594,0.06264851075576001,0.12734950234634385,0.6010325988565801,0.2431087717898307,0.2171541426087653,0.11002786098206242,0.4495763446260726,0
0.31528949105842025,0.12021051670399005,0.41500473399569016,0.3190017107326561,0.28280477192312825,1.229225909007324,0.29160401070812336,0.01887111503319354,1.1079559369285026,0.20310357015173625,0.10198953415547035,0.08261259629597713,0.18783508557128215,0.7047531293861524,0.2992676477296127,0.22055303204562865,0.1453468529153613,0.43710108628232225,0
0.48814348959761794,0.1352119158250699,0.42228601725068476,0.3698322904300534,0.29221715661417824,1.1347339623811297,0.2918032124209627,0.0008903337673791482,0.9751724049650411,0.27267863792520053,0.11327449097996711,0.10834865308076694,0.1370026598356557,0.6768104605796346,0.32486452967042234,0.28332983015235197,0.13703685410082278,0.47574415241973395,1
0.3777072615139753,0.09063288999643282,0.2367510071966711,0.20267880216236234,0.20264552649320078,0.8251767670980872,0.1867201417785888,0.14091590538517548,1.0003134291037055,0.09024790856549147,0.05593528325303153,0.06289148915328444,0.10545373164239327,0.6255341509281384,0.19759470376848765,0.1832304629579404,0.13033437755550442,0.4354444888889565,1
0.4461211999253853,0.1323992584380147,0.4043581432159895,0.3890650356009062,0.3340226829622356,1.043221530875234,0.37814563651105676,0.036702456880298204,1.0172678299493085,0.3299333586835962,0.0733964102545184,0.07369715519929232,0.12202931157170552,0.6764721158485469,0.35350509605573527,0.2916663811418782,0.19100284540330884,0.49905752345702054,1
0.4851241864601317,0.16926901044090117,0.33966785757858214,0.2696608581546062,0.3382705640761703,0.8524294228919264,0.34046642022421114,0.10615444041756648,0.7703714278132239,0.37478808684506293,0.13173492051004743,0.12129505296942075,0.07579983947859018,0.5244035420735714,0.29457225573682283,0.2696125535078254,0.20114684409986663,0.5199204489030198,1
0.493788394836921,0.13168093430900632,0.41684465199367987,0.45531731852604135,0.34185402945883775,1.0440293039310096,0.3677226765778634,0.02597618358585235,1.0718458676540703,0.3167044797815887,0.09349403915882074,0.10105858361800425,0.11880816996306456,0.6815605138483314,0.3771831209079491,0.3027717371387774,0.18023782242494937,0.505200674425754,0
0.5456859247615115,0.16539075648598942,0.31959867985380397,0.33221765501332023,0.23112916385034588,0.8289688599779003,0.27656322776708575,0.10467166356060786,0.7886367083516308,0.4170863221872504,0.11343100928444734,0.11234237425806758,0.07499034040085766,0.5230839091915351,0.2778990487126818,0.24459859851197932,0.15875438525549102,0.5012555057547735,1
0.39320428328575985,0.07920425714378905,0.2918873013684699,0.2868526376344532,0.29164064847688925,1.0080181959627095,0.2436119542529199,0.1022913907754133,0.9704872313484332,0.24962404764478618,0.07316733970475259,0.09095599493320572,0.14142314546608714,0.6624473184113873,0.24431540678988983,0.21988892723984557,0.14917369197149122,0.44422418935315167,1
0.40123726912710234,0.14972441571573436,0.3578096542385109,0.24512784129700338,0.24937427331498635,0.9224850998138171,0.2223423679267388,0.09752130728972933,0.688821355141954,0.24511652596240036,0.10303634127159382,0.08627472149300978,0.10163888288845732,0.5151689738922391,0.2784416008404934,0.26182302307385297,0.1493666912472916,0.49895974013156985,1
0.38751630970492495,0.13706830019623223,0.3265414020033263,0.28868818034732846,0.2868402022726424,0.8636373126092853,0.29694932599493296,0.06272895801229003,0.8505552079166729,0.250464844683396,0.13625049211266302,0.08710867245177539,0.09136200948953117,0.5586823725321347,0.28196105031479834,0.24578678672507182,0.15063195303171387,0.4905502010919282,0
0.5319015635577662,0.21147247949054976,0.41121479673533545,0.3931563314168046,0.480668863855286,0.7749396041598354,0.3390873163675634,0.1127855285597051,0.762091884393267,0.5194277554425036,0.13111219231908244,0.10761224490905441,0.013514164840115478,0.4867147798189163,0.3586305747463147,0.32628340388744265,0.22364432731845912,0.5760014671079334,0
0.41318308923714225,0.10181479095435543,0.3252529701712802,0.2794016010489371,0.39495362300310977,0.9254694860479796,0.18269337602135483,0.029790690944780797,0.9543107501310276,0.20577319723030563,0.06663597214637706,0.08687645226088334,0.1079465272484498,0.6413006102606793,0.2507663145279023,0.26573210114779117,0.12151239573724681,0.4646460849442363,0
0.5063119712824126,0.1250750242966985,0.4680308191911481,0.2882515961816421,0.3536817367984142,0.6792486209810162,0.28503140020807843,0.07248660191889725,0.7066949351292223,0.34696420883856005,0.11708938321231317,0.1159793382462752,0.02487989502269618,0.44723224267910405,0.32169160092505455,0.29814189972870064,0.1725724698134639,0.5541848871477377,0
0.4413270475197638,0.13032284169753747,0.3690732976476997,0.2769952241065041,0.2583350115259733,0.8585322468158598,0.29497720956678614,0.09632169519598123,1.0596424030259075,0.24738815368865383,0.09345252603119475,0.07313071888315859,0.09491629915508945,0.6444833925080227,0.29463724728400487,0.27128549824366793,0.15811140187457806,0.4860091577612015,1
0.5111707582669088,0.12165613171907727,0.3827563637751338,0.26943638503171924,0.2719196534614376,0.8341870860716012,0.3108545944301501,0.051853763684204704,0.8273911974252074,0.303147389371037,0.10740259364117152,0.06237610951078687,0.07116864931907416,0.5399366771085892,0.28764389588968425,0.25880034528671914,0.1604315153068837,0.5056949474795047,1
0.42118132294877475,0.07202856675421308,0.2567826780134658,0.24238513174956233,0.31382517889854955,0.9192421039322969,0.12301283853915021,0.02142820858117491,0.9209724425778413,0.13109783760397647,0.09544800122814615,0.019725086582780514,0.12890576248201638,0.6204105440189658,0.20614617808715263,0.20417228265071147,0.10682535613567987,0.43349349147785415,0
0.6475972186091855,0.18325920768209403,0.5228337656344636,0.42813511926326536,0.3716351403239152,1.056925369777122,0.3783957332471701,0.05497175634282042,0.9284902875175393,0.401182986543643,0.12628982890258209,0.10721113163565837,0.09144745002923212,0.6394185452673903,0.3989272978869137,0.35435294582491356,0.2081002435039391,0.54395190847672,0
0.4531582720699803,0.09960744996290599,0.485611573413797,0.3843340953974121,0.34288853005345166,1.1999020313792728,0.3322314072326285,0.005842730010630653,0.919687425409508,0.27321376024690813,0.08260951374179358,0.09736861541815382,0.1449927710466472,0.6684564861296766,0.3516062135272573,0.29319647143350697,0.16079541267969838,0.4886733704822466,0
0.5047819553682792,0.18758622049128207,0.4390247067376821,0.30416877649742985,0.4384824569583121,0.7191778175823147,0.2970947783393158,0.14324255448094805,0.8393449410778778,0.4768190949655958,0.13559987904847423,0.14591224969989464,-0.006306657389990675,0.5008357226303388,0.3440944997795298,0.3424746953646904,0.2205384497816127,0.5789731819346581,1
0.45394167780162487,0.1272756466640824,0.3007554109811603,0.3185202049932652,0.31742372034065913,1.0545951774843116,0.2017982764511389,0.054458188958734124,1.0028826944875233,0.23324379474807394,0.08180863623646199,0.06828948887284189,0.13086525775196928,0.674419883097782,0.25399870926458906,0.24560563379821088,0.14462856412186098,0.45301620256611247,1
0.407633306471771,0.1176997149529954,0.260803014204749,0.28814363637442547,0.1643157393439718,0.9771228490357093,0.20071514116090913,0.027534279411288554,0.6819649945546802,0.18098439002482872,0.0674711053568303,0.058280302390332495,0.15392245037096025,0.542957554774254,0.23831303069014986,0.2024077951188396,0.10537792026374428,0.4470591552022643,1
0.3985593730246517,0.10360396159662265,0.2526895216544508,0.29209848450508946,0.29164080162404166,0.8907907679139073,0.2114997260651974,0.10157140832797086,0.8471636206139381,0.23105851176287523,0.0983656024655107,0.08444742817349238,0.10639428967677106,0.5683045650542743,0.24627558996629506,0.23983270989710442,0.14427718727435018,0.4741925237463343,0
0.38595557085884985,0.1139066670491592,0.3174613560463317,0.3105196946909605,0.22417494584194453,1.0103664479372443,0.16631817552801045,0.05936456743523477,0.9051119628695454,0.19262126362933754,0.0994547053453083,0.08641580631074265,0.14976111203607997,0.6286188561454832,0.2626701864767864,0.22768241560299882,0.10757748820092186,0.44599190528117627,1
0.29040007341481855,0.11130379848225498,0.2581309628994496,0.2723409627140254,0.2609886503334913,0.8394123655150582,0.200569025992144,0.07876564707339512,0.8666294203225586,0.13080394786953387,0.07841110380566906,0.07582383379230395,0.13190472476069842,0.5757936220697951,0.21796017177943258,0.18159739678909123,0.1205267641661612,0.43964139593622503,0
0.5831086407509581,0.13180076588326264,0.32850886488124925,0.25270329046258,0.27764887090201357,0.9230543855517311,0.33733291496151613,0.11853070733569882,0.8180607318807986,0.3295985335033883,0.09943852986989743,0.11002701090524668,0.08798776789667145,0.5658572577178052,0.25714273565337653,0.2668520156528999,0.16354533964839404,0.4929289971295589,1
0.42997213399877127,0.08183554057241145,0.21177784097038213,0.15737383827553234,0.22500171568904367,0.9622312647839955,0.18326738631858577,0.06123695175836497,0.8313257435588903,0.11089175203190932,0.0899860136767776,0.0636824507285132,0.1411218523732448,0.5866356610864327,0.16648708618077274,0.19622168702511997,0.11352782045624234,0.42671605354587167,1
0.42300528395013126,0.11309804306842883,0.23153514594857058,0.28498681535975035,0.22403734940439782,0.9535541994998266,0.249261929052566,0.043214104006116964,0.9700664594705268,0.1996589285045769,0.11890177029877391,0.06273641278513366,0.15437983259735424,0.6382904040943596,0.21764211130327565,0.18960553425001023,0.1206320467059137,0.425500405548215,0
0.5279829717247495,0.154945493828344,0.5026198645073304,0.40308337339761,0.26690929443680955,1.1840602854753535,0.39911532999805455,0.03391576197278305,1.1087854748989099,0.3641456697711518,0.13732361111211555,0.08553781940866434,0.13284060797001546,0.6982401098012058,0.3935086711362273,0.317375928972476,0.17706367819797453,0.5058281319302861,1
0.4122210380567599,0.14276609743049148,0.4123167424794512,0.3594816224828845,0.36802882355313093,0.9908271377062554,0.2640327410180181,0.015937271718006664,0.9386074431989893,0.2954353394460105,0.11217380163049032,0.12332581180554271,0.14497792466405665,0.6367991586760416,0.3178851014282942,0.2633451471950292,0.15319652405746845,0.47691545740396174,0
0.44343913029875837,0.12171007218557783,0.44985499119737615,0.5156730040505932,0.36603361007351903,1.1149857409885267,0.31377813598126203,0.018953910225212513,1.0723731553159002,0.2940609426171898,0.08179070119927753,0.062363029388566554,0.13818957656968933,0.695452622905915,0.3892682471025183,0.29465654866869073,0.16824667409677288,0.4960137226116706,0
0.4345533337062268,0.18195393099118345,0.3412300332137823,0.3050675925323078,0.27574714228157204,0.945887325236478,0.18869247234677497,0.05156097190690126,0.7681596888185093,0.2780653375475767,0.0943175874260965,0.1060407334181033,0.12606846192935334,0.5505051143471662,0.27057467476952773,0.2379695212195291,0.13231845141502593,0.47495008992609716,0
0.6474331170552866,0.20826646683937067,0.43421727149793565,0.3886185508815423,0.4663244764644208,0.8780250493334939,0.3378760342226047,0.08376460802194927,0.7792293617753517,0.44598363063666036,0.11281178223535673,0.11513711337941894,0.04715602495138531,0.5266477901181056,0.3636377946290443,0.340097321129705,0.21438421693555884,0.5639181013477947,1
0.475528646768099,0.1412980997662151,0.4336325556652129,0.29018700345744103,0.32552727069965015,1.0641635440683026,0.2565414615595387,0.015845323050117863,0.866275295197134,0.21716138658449408,0.10621766807403717,0.04410812069897552,0.13856011101620333,0.6239930755140526,0.3180643612097795,0.27378780604223446,0.1527717120256398,0.4835775636249503,1
0.33725357421315444,0.059429216940907734,0.24926977400330128,0.19227272669321885,0.21569719616559638,0.9452114105877306,0.1817358178698637,0.09742864504162135,0.7181262816184162,0.05880636926841254,0.05657343873493739,0.06046911492964507,0.13268194097989305,0.5511904747122689,0.1999056098441138,0.20320412854247744,0.11360426350642575,0.4441855161211618,0
0.573897806352695,0.18073186701288263,0.4249298843433579,0.40141803936427156,0.3233700193764525,0.6823520921176732,0.25347001928353413,0.09034174355094739,0.8432923653791288,0.44704963509249673,0.12263110197689331,0.1275832326859427,-0.018282576411258047,0.49004434637860816,0.36038869414275854,0.3431174151928507,0.18466722833502655,0.580484907258345,1
0.5104567455221287,0.14070583850988186,0.47545521242223543,0.2942202794313853,0.3542639129273147,1.3235293897779723,0.30238404170124156,0.025703493096162364,1.0283198734553718,0.32318897750628384,0.11766000424695292,0.10994332426855197,0.14098542265401018,0.7048066484575437,0.32869620628804924,0.30455246348456627,0.17803420946431103,0.48473264421297796,0
0.43044060630018977,0.18233297143902372,0.4002654529704584,0.3785167056291724,0.36570326260050795,0.9044178774592542,0.293936871891242,0.0831789285646008,0.787314606192894,0.3410718135325679,0.10410328087094858,0.11837440165141448,0.08677331914023487,0.5452361069481051,0.34685906841107894,0.2996086698033392,0.18417495308922205,0.5301244870962991,1
0.5878787571103957,0.13810411778390094,0.37069661422367833,0.2814453210875144,0.35502605231875395,0.9277362374570108,0.2659070394850701,0.07437316337081147,0.8441451835627632,0.3383291814455627,0.12226005662515847,0.09705425589904319,0.0656190946928492,0.5767356220357955,0.2911728189868891,0.29736519874540635,0.17674085058201716,0.5152991991438048,1
0.5488013990609096,0.14742321841411477,0.3880747254897602,0.28636711027629375,0.37665172289066906,0.8360459625089842,0.3132732871775967,0.155199154510629,0.8514264339812101,0.3167772266294038,0.10902722182602899,0.13040673990138174,0.03432049868002651,0.5469891191617562,0.30034539325860804,0.30343108560800713,0.20793744597874278,0.538230764582415,0
0.38953947812501233,0.06591410471579091,0.3302061759724425,0.1904138402494675,0.24175957595586628,0.7740324473292051,0.14887862941408453,0.06587278446844397,0.8384493980692047,0.13524277265202506,0.06902527041818148,0.09103844358383192,0.08146864428032577,0.5442496210554089,0.20761161334576828,0.21680295961895077,0.10332913763380407,0.4614649794001273,0
0.4297750465662144,0.2050860470988129,0.4003006912662294,0.27722009651438345,0.28469756788841005,0.8422787456235816,0.35601631825458147,0.11314803496264342,0.9414932448259226,0.4155530751854176,0.15175444632229124,0.10837950929270461,0.08928241041172338,0.5828195532222558,0.3127558975787851,0.2520193710986317,0.1983356340312535,0.5050283368700446,1
0.337599784953709,0.1030166163932579,0.4165587096793079,0.2759290115196457,0.3718930168876155,0.9073367380352533,0.24417637547187038,0.06770000716019892,0.8724876506969531,0.24018328531234207,0.07320144555283593,0.08472018540736637,0.104383151461478,0.5941956957810847,0.2753335206496991,0.26712153193922605,0.14320889150443614,0.48397569674447205,1
0.5940456430588229,0.21716292442347998,0.48060248469651895,0.43764789589543507,0.31955872511376693,1.057208321699466,0.38865915771042797,0.039304359063291806,0.9138056573887652,0.44231205874045976,0.1243312001714225,0.12379586702375836,0.11737256477377842,0.6242333830084366,0.40261913946711675,0.31497340847334454,0.20566506760269002,0.5297209448957145,0
0.4957118754683722,0.1071189426389055,0.3197411219479176,0.3145513392009522,0.2833843877692572,0.7797632638731373,0.25485347777476397,0.06257418625915026,0.8651035309548188,0.3314525798119002,0.10835561638249258,0.0909750020332945,0.07740699659846441,0.5475186840323158,0.2598822956881013,0.23731091391696685,0.14397019686287568,0.4873632299925677,0
0.46121176351009435,0.1714981569729397,0.45055470514906293,0.39458181888718596,0.3088513977388321,1.1257342128180985,0.2982941550442087,0.029650912320845157,1.0237362776517687,0.2729217969811845,0.08310129175870469,0.11023733222216883,0.14560756304656175,0.68624361565198,0.34849078538433814,0.2874142228895482,0.15539399904680937,0.4820413428403853,0
0.3341858302292004,0.11414483171477538,0.19344538809720532,0.21759374544134769,0.27593621235880905,0.9945182834198727,0.1571110371335847,0.08890918907029344,0.7605380009915716,0.084652445920023,0.0723512451992471,0.03355039672640825,0.15411506236922207,0.5693705332435407,0.17851281857065998,0.16816718981409015,0.1253622622228734,0.4239108668462344,0
0.40399578422108345,0.1566414967019955,0.30927704853512755,0.3824025516136598,0.25051507348102675,0.9390626947955393,0.2295511355589162,0.07433331472459516,0.7530501984061709,0.2556198862571835,0.101304861415416,0.12319861560776289,0.1342369655606209,0.545379616015625,0.288794380000053,0.24619058309875846,0.14110394613537947,0.48190916141482476,0
0.6539795089284922,0.2189776635746239,0.529089429875929,0.3467265032817061,0.3723813998068954,1.024627849805772,0.38119908788908013,0.01360513342586836,0.9781175074283568,0.43583093943943146,0.1573150673517903,0.09206773452784045,0.09744053404699984,0.6424004823871221,0.4043671016514971,0.3439159476430611,0.2054274729156862,0.5397805036398997,0
0.5121971600015218,0.11876312222756875,0.4812730257131124,0.36516312133524975,0.2790459027103279,1.1143897703019003,0.30476489065645207,0.014063694617588052,0.9262404213308222,0.2797341538256209,0.1181149858411087,0.14126642305390952,0.1498565265370801,0.643758342210735,0.34240182396853036,0.2995023284246674,0.14084084089882917,0.4874525123233831,1
0.44502349236052174,0.21928154795025237,0.47034271184875254,0.4126873064611026,0.3846632799182822,1.2152161551724474,0.3826450285562824,0.01757290213908585,0.9598402039167765,0.40960244503302395,0.1009412785055353,0.11708000863102841,0.1480981589847042,0.6697999575726115,0.3924574566034216,0.29229150158678063,0.2092288656082126,0.5062889997882549,1
0.5108686308305762,0.17221295255289082,0.43550741128230425,0.26091238326147015,0.39763498564196514,0.8259946655881436,0.256983303918417,0.06983679829631863,0.658031730094923,0.48426533539001904,0.11974411701575804,0.112672647925394,0.034752454480857085,0.4804133169001289,0.31486548886546484,0.3349044921590356,0.17907984655893888,0.5557660223598374,1
0.4573755020154141,0.19973265671165494,0.45078598561957167,0.34811153614534657,0.45890558817332383,0.8586818159123941,0.4214204057630485,0.09501746181370792,0.8315432274366517,0.4611248318922734,0.15094447416845558,0.07158004467406097,0.06639206689538127,0.5345623379073661,0.3732557769044257,0.2957116407530076,0.24013347789257888,0.5529838524434311,1
